ytrain,ypred
0.24,0.24097733
0.19,0.18953705
0.21,0.20814574
0.19,0.1901461
0.19,0.19061716
0.26,0.26121718
0.19,0.19035794
0.24,0.23947611
0.33,0.3309762
0.33,0.33131993
0.19,0.19006063
0.27,0.27300057
0.21,0.21134068
0.26,0.25856492
0.27,0.26968703
0.28,0.28024003
0.26,0.25960386
0.27,0.26956806
0.21,0.20902236
0.28,0.2807573
0.26,0.26027346
0.19,0.18977737
0.24,0.23932841
0.27,0.26839113
0.28,0.27929625
0.26,0.25962412
0.21,0.21010521
0.24,0.2399004
0.27,0.2687456
0.26,0.26039714
0.21,0.2092979
0.23,0.23031937
0.19,0.19013701
0.24,0.24015841
0.24,0.2404245
0.26,0.25869107
0.33,0.32769698
0.24,0.23970342
0.21,0.2104749
0.26,0.25971398
0.19,0.19024035
0.27,0.26900506
0.27,0.26972643
0.24,0.24270494
0.23,0.23005627
0.23,0.23107773
0.26,0.25976956
0.26,0.2600219
0.26,0.25917286
0.28,0.28059706
0.28,0.278901
0.24,0.24018821
0.26,0.25941157
0.28,0.28259793
0.24,0.24029966
0.28,0.28070834
0.24,0.23976435
0.33,0.3297517
0.19,0.18982607
0.26,0.2595954
0.21,0.20912275
0.26,0.2601475
0.28,0.27926654
0.33,0.3245022
0.28,0.2798022
0.27,0.26886624
0.24,0.24042568
0.26,0.25996807
0.24,0.2404995
0.21,0.20996067
0.19,0.18973047
0.26,0.2582738
0.24,0.2392539
0.23,0.23006244
0.19,0.19080168
0.28,0.27786988
0.27,0.26938114
0.33,0.3303659
0.27,0.26948738
0.19,0.1907803
0.24,0.23870373
0.24,0.2397792
0.23,0.23055457
0.27,0.26958326
0.24,0.23987362
0.26,0.26018357
0.33,0.33040002
0.26,0.25659263
0.24,0.23894349
0.33,0.32950017
0.27,0.27018172
0.24,0.23985563
0.28,0.28030366
0.19,0.19022085
0.27,0.26913264
0.24,0.24269788
0.33,0.32830086
0.26,0.2602385
0.19,0.19145948
0.19,0.18984354
0.23,0.2302191
0.24,0.23886341
0.27,0.2719587
0.28,0.2791387
0.33,0.32571295
0.26,0.26028863
0.26,0.25990808
0.27,0.27000302
0.24,0.2408157
0.27,0.27164912
0.26,0.2589787
0.33,0.32628796
0.23,0.23128736
0.19,0.19049881
0.26,0.25989762
0.23,0.22999875
0.19,0.19027968
0.27,0.2704172
0.24,0.23878768
0.26,0.26154727
0.27,0.2693958
0.19,0.18938729
0.33,0.33064073
0.28,0.28054145
0.23,0.2340423
0.28,0.2804469
0.26,0.25984362
0.24,0.24041148
0.27,0.26911044
0.26,0.2605771
0.19,0.18980506
0.23,0.22982478
0.27,0.26968387
0.27,0.26788595
0.21,0.21006562
0.24,0.2399641
0.19,0.19051148
0.24,0.24344565
0.27,0.27012905
0.26,0.2601661
0.33,0.32971954
0.27,0.26887494
0.24,0.24025047
0.24,0.23921514
0.26,0.25970882
0.33,0.32626557
0.27,0.2705138
0.26,0.25931734
0.26,0.26044527
0.24,0.24156694
0.24,0.23994377
0.24,0.23917726
0.23,0.2299851
0.21,0.2106145
0.24,0.24083945
0.23,0.22975723
0.27,0.26990882
0.23,0.23048127
0.28,0.279886
0.24,0.24090865
0.28,0.27882367
0.24,0.23852563
0.21,0.21026692
0.33,0.33075064
0.27,0.27058113
0.23,0.23059419
0.21,0.20954959
0.27,0.2689351
0.24,0.241542
0.33,0.33031684
0.27,0.2695052
0.21,0.2103702
0.24,0.24037452
0.19,0.19008873
0.23,0.22923023
0.23,0.23040836
0.28,0.2780682
0.24,0.23981515
0.27,0.26868024
0.26,0.26030862
0.28,0.28055605
0.26,0.260038
0.28,0.28012112
0.19,0.19027151
0.19,0.1893983
0.23,0.22951348
0.21,0.2086976
0.33,0.32905138
0.33,0.329659
0.24,0.24019228
0.26,0.26064637
0.21,0.21125302
0.26,0.26003474
0.27,0.26950434
0.33,0.33096766
0.24,0.240218
