ytrain,ypred
192.15,192.10686
131.05,131.00822
129.06,128.95615
192.15,192.05986
53.53,52.252903
129.06,129.07465
164.87,164.78108
126.65,126.74548
192.15,192.10422
48.66,48.804504
110.95,110.82375
39.96,39.729443
48.66,50.76951
131.05,131.34042
61.84,61.555325
110.95,110.895065
164.87,164.79593
39.96,40.03486
192.15,192.06024
61.84,61.341366
117.49,117.71864
129.06,129.16942
48.66,48.004936
61.84,61.141094
61.84,60.977016
53.53,54.056675
117.49,117.135735
39.96,40.588825
117.49,117.62543
39.96,40.40165
39.96,39.46022
192.15,192.17215
53.53,53.036476
131.05,130.81456
48.66,48.401478
192.15,189.73866
126.65,126.530304
131.05,131.32864
164.87,164.90791
192.15,192.03398
192.15,192.23938
53.53,53.16146
192.15,192.09396
164.87,164.62599
48.66,49.172104
131.05,131.08583
131.05,130.95961
61.84,62.15454
39.96,39.813248
131.05,130.84874
48.66,48.780323
39.96,40.12653
110.95,111.59104
48.66,48.710228
117.49,117.22758
129.06,129.35341
61.84,61.602863
129.06,128.93527
48.66,48.829327
164.87,165.13553
53.53,52.978775
48.66,48.51664
129.06,129.17355
117.49,116.51766
126.65,126.35682
61.84,61.75089
48.66,49.225647
131.05,130.89651
164.87,164.82312
129.06,129.47261
192.15,192.0561
117.49,117.815704
164.87,164.52124
117.49,117.483894
164.87,164.69867
53.53,53.219242
129.06,129.07214
164.87,162.18373
129.06,129.35077
117.49,116.664955
192.15,192.2729
48.66,48.390465
53.53,53.365303
131.05,131.72093
192.15,192.06943
192.15,191.943
110.95,110.902596
164.87,164.34523
131.05,130.9276
164.87,164.81116
110.95,110.87359
131.05,131.10408
117.49,117.396194
53.53,53.584965
164.87,164.54912
164.87,165.05421
131.05,131.16052
129.06,129.4756
117.49,116.15622
110.95,110.85588
117.49,116.5641
61.84,62.106525
126.65,126.49647
131.05,130.9932
53.53,52.96993
53.53,53.264736
61.84,61.664883
61.84,60.052094
164.87,164.40874
126.65,126.94097
192.15,191.9955
129.06,128.97977
131.05,131.7586
110.95,111.13637
117.49,117.317986
192.15,192.12085
126.65,129.18312
192.15,192.2539
117.49,116.951065
48.66,48.127583
110.95,110.89392
110.95,111.02649
53.53,53.812344
129.06,129.00453
192.15,192.00938
192.15,192.41962
53.53,53.117012
129.06,129.11824
61.84,61.89468
131.05,131.11133
164.87,165.55292
126.65,126.45199
164.87,164.7345
192.15,192.0157
53.53,53.302
61.84,60.320915
117.49,117.12223
48.66,48.76989
110.95,110.54119
48.66,50.104107
131.05,130.86818
131.05,130.43745
53.53,53.818714
131.05,131.04895
126.65,127.01533
39.96,40.24729
110.95,111.92068
164.87,165.21461
48.66,49.508377
39.96,41.15418
61.84,62.292522
117.49,117.385086
53.53,52.95055
129.06,129.41238
131.05,131.03223
192.15,192.61783
129.06,129.08035
131.05,130.89699
48.66,49.00765
53.53,53.30512
192.15,191.92929
39.96,39.834602
53.53,53.530712
164.87,165.13594
53.53,53.672382
61.84,61.69679
117.49,117.88418
131.05,130.67892
131.05,131.66689
39.96,40.233486
39.96,40.013214
61.84,60.49366
117.49,117.17022
192.15,192.28157
164.87,165.29161
164.87,164.45625
39.96,40.027428
164.87,163.48947
53.53,53.28178
117.49,116.38362
61.84,61.54024
117.49,117.4713
117.49,118.29919
129.06,128.83176
61.84,61.270145
192.15,192.14412
48.66,48.52084
192.15,192.14957
117.49,117.64066
48.66,49.019882
48.66,48.95014
61.84,61.91505
126.65,126.1578
53.53,53.331337
48.66,48.885006
53.53,52.997894
117.49,117.21133
117.49,115.21253
61.84,61.296234
126.65,126.10341
48.66,49.06114
131.05,131.71815
192.15,191.32152
131.05,131.02405
131.05,131.07536
110.95,110.99711
131.05,130.84428
48.66,48.15622
117.49,117.85403
117.49,117.38192
131.05,130.3033
61.84,61.759052
192.15,192.21524
110.95,110.90255
126.65,126.52339
53.53,53.945374
129.06,129.2462
61.84,61.88257
192.15,192.05493
53.53,53.17008
110.95,110.8877
131.05,132.05719
48.66,49.020878
61.84,60.484226
53.53,53.344254
110.95,110.88755
192.15,192.06938
39.96,40.18981
61.84,60.90923
110.95,110.95016
192.15,192.047
164.87,164.85289
131.05,130.99097
39.96,39.7471
39.96,40.715683
110.95,111.03449
117.49,117.65994
39.96,39.622322
192.15,192.07108
110.95,110.91788
131.05,130.96906
126.65,127.042
61.84,61.384132
48.66,49.703117
164.87,164.53195
164.87,164.69565
129.06,128.87509
129.06,128.96964
110.95,111.00507
53.53,53.49353
53.53,53.71883
39.96,39.987473
129.06,129.21494
53.53,54.787064
48.66,48.245697
53.53,53.592693
48.66,47.559914
117.49,117.97339
131.05,130.8245
110.95,110.896095
192.15,192.26387
129.06,128.706
53.53,53.483494
117.49,115.109985
53.53,53.42984
61.84,60.41824
39.96,39.97433
129.06,129.13979
48.66,49.236286
192.15,192.06197
131.05,131.35756
129.06,128.72003
39.96,39.667995
164.87,164.95241
