遗传代数,参数,R平方
362,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.8602923232791001}",0.9738848205951852
363,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
364,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
365,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
366,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
367,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
368,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
369,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
370,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
371,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
372,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
373,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.793993058547495}",0.9738848205951852
374,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
375,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
376,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
377,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
378,"{'max_depth': 8, 'learning_rate': 0.16446836058508424, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
379,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
380,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
381,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
382,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
383,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
384,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
385,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
386,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
387,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
388,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
389,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
390,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
391,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
392,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
393,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
394,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
395,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
396,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
397,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
398,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
399,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
400,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
401,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
402,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
403,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
404,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
405,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
406,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
407,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
408,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
409,"{'max_depth': 8, 'learning_rate': 0.14883822222703397, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
410,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
411,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
412,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
413,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
414,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
415,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
416,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
417,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
418,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
419,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
420,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
421,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
422,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
423,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.8649747496175124, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
424,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
425,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
426,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
427,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
428,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
429,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
430,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
431,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
432,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
433,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
434,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
435,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
436,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
437,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
438,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
439,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
440,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
441,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
442,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
443,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
444,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
445,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
446,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
447,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
448,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
449,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
450,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
451,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7342239844927363}",0.9738848205951852
452,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7342239844927363}",0.9738848205951852
453,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
454,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
455,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
456,"{'max_depth': 8, 'learning_rate': 0.16684984073873332, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
457,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
458,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
459,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
460,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
461,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
462,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
463,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
464,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
465,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
466,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
467,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
468,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
469,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
470,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
471,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
472,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
473,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
474,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
475,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
476,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
477,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
478,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
479,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
480,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
481,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
482,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
483,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
484,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
485,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
486,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
487,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
488,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
489,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
490,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
491,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
492,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
493,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
494,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
495,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
496,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
497,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
498,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
499,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
